NAME_PART_1;NAME_PART_2;TEMPLATE_ID;TOURNAMENT_SEASON_ID;TOURNAMENT_STAGE_ID;EVENT_ID;UTIME;DATA;TIME;DATAPT;TIMEPT;DATABR;TIMEBR;STAGE_TYPE;STAGE;STAGE_START_TIME;GAME_TIME;HOME_PARTICIPANT_IDS;HOME_NAME;AWAY_PARTICIPANT_IDS;AWAY_NAME;BETFAIR_MO1FT;BETFAIR_MOXFT;BETFAIR_MO2FT;BETFAIR_MO1HT;BETFAIR_MOXHT;BETFAIR_MO2HT;BETFAIR_HOMEAWAY1FT;BETFAIR_HOMEAWAY2FT;BETFAIR_HOMEAWAY1HT;BETFAIR_HOMEAWAY2HT;BETFAIR_OV05FT;BETFAIR_UN05FT;BETFAIR_OV15FT;BETFAIR_UN15FT;BETFAIR_OV25FT;BETFAIR_UN25FT;BETFAIR_OV35FT;BETFAIR_UN35FT;BETFAIR_OV45FT;BETFAIR_UN45FT;BETFAIR_OV05HT;BETFAIR_UN05HT;BETFAIR_OV15HT;BETFAIR_UN15HT;BETFAIR_OV25HT;BETFAIR_UN25HT;BETFAIR_OV35HT;BETFAIR_UN35HT;BETFAIR_OV45HT;BETFAIR_UN45HT;BETFAIR_AH_M_4_1;BETFAIR_AH_M_4_2;BETFAIR_AH_M_375_1;BETFAIR_AH_M_375_2;BETFAIR_AH_M_35_1;BETFAIR_AH_M_35_2;BETFAIR_AH_M_325_1;BETFAIR_AH_M_325_2;BETFAIR_AH_M_3_1;BETFAIR_AH_M_3_2;BETFAIR_AH_M_275_1;BETFAIR_AH_M_275_2;BETFAIR_AH_M_25_1;BETFAIR_AH_M_25_2;BETFAIR_AH_M_225_1;BETFAIR_AH_M_225_2;BETFAIR_AH_M_2_1;BETFAIR_AH_M_2_2;BETFAIR_AH_M_175_1;BETFAIR_AH_M_175_2;BETFAIR_AH_M_15_1;BETFAIR_AH_M_15_2;BETFAIR_AH_M_125_1;BETFAIR_AH_M_125_2;BETFAIR_AH_M_1_1;BETFAIR_AH_M_1_2;BETFAIR_AH_M_075_1;BETFAIR_AH_M_075_2;BETFAIR_AH_M_05_1;BETFAIR_AH_M_05_2;BETFAIR_AH_M_025_1;BETFAIR_AH_M_025_2;BETFAIR_AH_0_1;BETFAIR_AH_0_2;BETFAIR_AH_P_025_1;BETFAIR_AH_P_025_2;BETFAIR_AH_P_05_1;BETFAIR_AH_P_05_2;BETFAIR_AH_P_075_1;BETFAIR_AH_P_075_2;BETFAIR_AH_P_1_1;BETFAIR_AH_P_1_2;BETFAIR_AH_P_125_1;BETFAIR_AH_P_125_2;BETFAIR_AH_P_15_1;BETFAIR_AH_P_15_2;BETFAIR_AH_P_175_1;BETFAIR_AH_P_175_2;BETFAIR_AH_P_2_1;BETFAIR_AH_P_2_2;BETFAIR_AH_P_225_1;BETFAIR_AH_P_225_2;BETFAIR_AH_P_25_1;BETFAIR_AH_P_25_2;BETFAIR_AH_P_275_1;BETFAIR_AH_P_275_2;BETFAIR_AH_P_3_1;BETFAIR_AH_P_3_2;BETFAIR_AH_P_325_1;BETFAIR_AH_P_325_2;BETFAIR_AH_P_35_1;BETFAIR_AH_P_35_2;BETFAIR_AH_P_375_1;BETFAIR_AH_P_375_2;BETFAIR_AH_P_4_1;BETFAIR_AH_P_4_2;BETFAIR_AH_M_4_1_HT;BETFAIR_AH_M_4_2_HT;BETFAIR_AH_M_375_1_HT;BETFAIR_AH_M_375_2_HT;BETFAIR_AH_M_35_1_HT;BETFAIR_AH_M_35_2_HT;BETFAIR_AH_M_325_1_HT;BETFAIR_AH_M_325_2_HT;BETFAIR_AH_M_3_1_HT;BETFAIR_AH_M_3_2_HT;BETFAIR_AH_M_275_1_HT;BETFAIR_AH_M_275_2_HT;BETFAIR_AH_M_25_1_HT;BETFAIR_AH_M_25_2_HT;BETFAIR_AH_M_225_1_HT;BETFAIR_AH_M_225_2_HT;BETFAIR_AH_M_2_1_HT;BETFAIR_AH_M_2_2_HT;BETFAIR_AH_M_175_1_HT;BETFAIR_AH_M_175_2_HT;BETFAIR_AH_M_15_1_HT;BETFAIR_AH_M_15_2_HT;BETFAIR_AH_M_125_1_HT;BETFAIR_AH_M_125_2_HT;BETFAIR_AH_M_1_1_HT;BETFAIR_AH_M_1_2_HT;BETFAIR_AH_M_075_1_HT;BETFAIR_AH_M_075_2_HT;BETFAIR_AH_M_05_1_HT;BETFAIR_AH_M_05_2_HT;BETFAIR_AH_M_025_1_HT;BETFAIR_AH_M_025_2_HT;BETFAIR_AH_0_1_HT;BETFAIR_AH_0_2_HT;BETFAIR_AH_P_025_1_HT;BETFAIR_AH_P_025_2_HT;BETFAIR_AH_P_05_1_HT;BETFAIR_AH_P_05_2_HT;BETFAIR_AH_P_075_1_HT;BETFAIR_AH_P_075_2_HT;BETFAIR_AH_P_1_1_HT;BETFAIR_AH_P_1_2_HT;BETFAIR_AH_P_125_1_HT;BETFAIR_AH_P_125_2_HT;BETFAIR_AH_P_15_1_HT;BETFAIR_AH_P_15_2_HT;BETFAIR_AH_P_175_1_HT;BETFAIR_AH_P_175_2_HT;BETFAIR_AH_P_2_1_HT;BETFAIR_AH_P_2_2_HT;BETFAIR_AH_P_225_1_HT;BETFAIR_AH_P_225_2_HT;BETFAIR_AH_P_25_1_HT;BETFAIR_AH_P_25_2_HT;BETFAIR_AH_P_275_1_HT;BETFAIR_AH_P_275_2_HT;BETFAIR_AH_P_3_1_HT;BETFAIR_AH_P_3_2_HT;BETFAIR_AH_P_325_2_HT;BETFAIR_AH_P_325_1_HT;BETFAIR_AH_P_35_1_HT;BETFAIR_AH_P_35_2_HT;BETFAIR_AH_P_375_1_HT;BETFAIR_AH_P_375_2_HT;BETFAIR_AH_P_4_1_HT;BETFAIR_AH_P_4_2_HT;BETFAIR_EH_M_4_1;BETFAIR_EH_M_4_X;BETFAIR_EH_M_4_2;BETFAIR_EH_M_3_1;BETFAIR_EH_M_3_X;BETFAIR_EH_M_3_2;BETFAIR_EH_M_2_1;BETFAIR_EH_M_2_X;BETFAIR_EH_M_2_2;BETFAIR_EH_M_1_1;BETFAIR_EH_M_1_X;BETFAIR_EH_M_1_2;BETFAIR_EH_P_1_1;BETFAIR_EH_P_1_X;BETFAIR_EH_P_1_2;BETFAIR_EH_P_2_1;BETFAIR_EH_P_2_X;BETFAIR_EH_P_2_2;BETFAIR_EH_P_3_1;BETFAIR_EH_P_3_X;BETFAIR_EH_P_3_2;BETFAIR_EH_P_4_1;BETFAIR_EH_P_4_X;BETFAIR_EH_P_4_2;BETFAIR_EH_M_4_1_HT;BETFAIR_EH_M_4_X_HT;BETFAIR_EH_M_4_2_HT;BETFAIR_EH_M_3_1_HT;BETFAIR_EH_M_3_X_HT;BETFAIR_EH_M_3_2_HT;BETFAIR_EH_M_2_1_HT;BETFAIR_EH_M_2_X_HT;BETFAIR_EH_M_2_2_HT;BETFAIR_EH_M_1_1_HT;BETFAIR_EH_M_1_X_HT;BETFAIR_EH_M_1_2_HT;BETFAIR_EH_P_1_1_HT;BETFAIR_EH_P_1_X_HT;BETFAIR_EH_P_1_2_HT;BETFAIR_EH_P_2_1_HT;BETFAIR_EH_P_2_X_HT;BETFAIR_EH_P_2_2_HT;BETFAIR_EH_P_3_1_HT;BETFAIR_EH_P_3_X_HT;BETFAIR_EH_P_3_2_HT;BETFAIR_EH_P_4_1_HT;BETFAIR_EH_P_4_X_HT;BETFAIR_EH_P_4_2_HT;BETFAIR_DC_1X;BETFAIR_DC_12;BETFAIR_DC_X2;BETFAIR_DC_1X_HT;BETFAIR_DC_12_HT;BETFAIR_DC_X2_HT;BETFAIR_HT_FT_11;BETFAIR_HT_FT_1X;BETFAIR_HT_FT_12;BETFAIR_HT_FT_X1;BETFAIR_HT_FT_XX;BETFAIR_HT_FT_X2;BETFAIR_HT_FT_21;BETFAIR_HT_FT_2X;BETFAIR_HT_FT_22;BETFAIR_CS_00;BETFAIR_CS_01;BETFAIR_CS_02;BETFAIR_CS_10;BETFAIR_CS_11;BETFAIR_CS_12;BETFAIR_CS_20;BETFAIR_CS_21;BETFAIR_CS_22;BETFAIR_CS_30;BETFAIR_CS_31;BETFAIR_CS_32;BETFAIR_CS_00_HT;BETFAIR_CS_01_HT;BETFAIR_CS_02_HT;BETFAIR_CS_10_HT;BETFAIR_CS_11_HT;BETFAIR_CS_12_HT;BETFAIR_CS_20_HT;BETFAIR_CS_21_HT;BETFAIR_CS_22_HT;BETFAIR_CS_30_HT;BETFAIR_CS_31_HT;BETFAIR_CS_32_HT;BETFAIR_BTTS_Y;BETFAIR_BTTS_N;BETFAIR_BTTS_Y_HT;BETFAIR_BTTS_N_HT;CV_HDA_BETFAIR;CV_HDA_M_BETFAIR;CV_HDA_A_BETFAIR;CV_HDA_P_BETFAIR;CV_HDA_D_BETFAIR;CV_HDA_O_BETFAIR;CV_HDA_S_BETFAIR
Albania;Albanian Cup;17_MyD3Jn1A;fJP6EBKp;0KoN0WRf;YPW8jHjG;1706097600;2024-01-24;12:00;2024-01-24;12:00;2024-01-24;09:00;LIVE;SECOND_HALF;1706101513;;CjYs7BO9;Egnatia;hbo5Pmw6;Lushnja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Albania;Albanian Cup;17_MyD3Jn1A;fJP6EBKp;0KoN0WRf;j1s4icyA;1706097600;2024-01-24;12:00;2024-01-24;12:00;2024-01-24;09:00;LIVE;SECOND_HALF;1706101349;;AqdUTxEC;Kukesi;QBmz1ReP;AF Elbasani;1.95;3.4;3.3;2.7;2.1;3.75;;;;;1.02;10.0;1.25;3.6;1.85;1.85;3.2;1.3;6.5;1.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.4;13.0;26.0;5.0;5.0;7.0;21.0;13.0;5.5;9.5;9.5;13.0;7.0;6.0;10.0;9.0;7.5;12.0;15.0;13.0;21.0;;;;;;;;;;;;;1.73;2.0;;;0.22932756560551873;0.2731491338793745;0.30318692427718863;0.3043757623926931;0.3031869242771886;0.29182365293668827;0.2952045516771633
Algeria;Ligue 2;18_MJijSTCe;6eSlJahM;pdV4FVtl;jokUKsjP;1706101200;2024-01-24;13:00;2024-01-24;13:00;2024-01-24;10:00;SCHEDULED;SCHEDULED;;-1;bHtjlOoP;Olympique Magrane;jgGJTKcg;Khemis El Khechna;2.45;2.55;3.3;3.3;1.8;4.0;;;;;1.11;5.5;1.6;2.2;3.0;1.33;6.5;1.08;15.0;1.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.2;13.0;36.0;5.5;3.6;6.5;34.0;13.0;5.5;4.5;6.0;11.0;5.0;5.0;10.0;8.5;9.0;17.0;21.0;23.0;51.0;;;;;;;;;;;;;2.4;1.5;;;0.13710610453904867;0.12575701523663413;0.138754056972866;0.1375040555200954;0.13875405697286597;0.13196857798674377;0.13522037803038953
Algeria;Ligue 2;18_MJijSTCe;6eSlJahM;pdV4FVtl;0hnlfWrU;1706101200;2024-01-24;13:00;2024-01-24;13:00;2024-01-24;10:00;SCHEDULED;SCHEDULED;;-1;xlp9ES6l;WA Mostaganem;WGMAvQia;Hussein Dey;1.57;3.3;6.0;2.25;1.91;6.0;;;;;1.07;7.0;1.44;2.6;2.4;1.5;4.8;1.14;10.0;1.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.6;14.0;56.0;4.0;4.5;11.0;23.0;15.0;10.0;6.0;10.0;23.0;4.5;6.0;15.0;5.5;7.0;18.0;10.0;13.0;34.0;;;;;;;;;;;;;2.25;1.57;;;0.50310969901749;0.5355539189762233;0.5926651986971968;0.5937035818275556;0.5926651986971968;0.5703391279258494;0.5772449491387963
Algeria;Ligue 2;18_MJijSTCe;6eSlJahM;pdV4FVtl;hAPk8JO9;1706101200;2024-01-24;13:00;2024-01-24;13:00;2024-01-24;10:00;LIVE;FIRST_HALF;1706101160;;p0qAWcB9;Temouchent;naiQXuXD;Medea;1.47;3.6;6.5;2.1;2.1;6.5;;;;;1.05;8.0;1.36;2.88;2.2;1.6;4.5;1.17;9.0;1.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.3;15.0;61.0;4.0;5.0;13.0;23.0;15.0;11.0;7.0;12.0;26.0;4.5;6.5;17.0;5.0;7.0;18.0;8.5;11.0;26.0;;;;;;;;;;;;;2.25;1.57;;;0.5345272754028177;0.6063112170676546;0.6741550415485373;0.6781457305850606;0.6741550415485373;0.6504286211962874;0.6558817291908076
Algeria;Ligue 2;18_MJijSTCe;6eSlJahM;pdV4FVtl;GSY8Dara;1706101200;2024-01-24;13:00;2024-01-24;13:00;2024-01-24;10:00;LIVE;FIRST_HALF;1706101605;;KEogLiTu;Telaghema;Y5WUo5BJ;Ouargla;1.85;3.1;4.2;2.5;2.1;5.0;;;;;1.07;7.0;1.25;2.6;1.85;1.85;4.8;1.14;7.0;1.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.1;13.0;46.0;4.5;4.2;9.0;23.0;14.0;7.5;5.5;8.5;17.0;4.5;5.5;12.0;7.0;7.0;15.0;13.0;12.0;31.0;;;;;;;;;;;;;2.2;1.6;;;0.3147654824899381;0.3471189940822356;0.38225313729527544;0.38259634443302915;0.38225313729527544;0.3679933016604598;0.37288490432105537
Algeria;Ligue 2;18_MJijSTCe;6eSlJahM;pdV4FVtl;jHRcEZTo;1706101200;2024-01-24;13:00;2024-01-24;13:00;2024-01-24;10:00;SCHEDULED;SCHEDULED;;-1;A92wKi9B;SC Mecheria;fasnPe96;Arba;1.67;3.25;5.0;2.4;1.91;5.5;;;;;1.07;7.0;1.4;2.75;2.4;1.5;4.8;1.14;9.0;1.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.8;13.0;51.0;4.33;4.5;10.0;23.0;14.0;9.0;6.0;9.5;21.0;4.5;5.5;14.0;6.0;7.0;15.0;11.0;13.0;26.0;;;;;;;;;;;;;2.2;1.6;;;0.41130761744155997;0.45671919072681244;0.5053573652528554;0.5066211965758124;0.5053573652528552;0.48653927394867624;0.4923272176723139
Algeria;Ligue 2;18_MJijSTCe;6eSlJahM;pdV4FVtl;WCfXcEq5;1706101200;2024-01-24;13:00;2024-01-24;13:00;2024-01-24;10:00;LIVE;FIRST_HALF;1706101249;;4Id3feN8;RC Kouba;lYkTav8E;Widad Adabi de Boufarik;1.25;4.6;11.0;1.8;2.25;9.5;;;;;1.03;9.0;1.3;3.2;2.1;1.65;4.0;1.2;8.0;1.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.91;19.0;91.0;3.6;6.0;18.0;23.0;21.0;15.0;8.0;17.0;56.0;4.33;8.0;26.0;4.5;7.0;23.0;6.5;11.0;36.0;;;;;;;;;;;;;2.75;1.4;;;0.7201457018606412;0.83588595773585;0.9264127373483491;0.937091992953863;0.926412737348349;0.9007893573957866;0.9018814520827045
Algeria;Ligue 2;18_MJijSTCe;6eSlJahM;pdV4FVtl;ITdqeCTN;1706101200;2024-01-24;13:00;2024-01-24;13:00;2024-01-24;10:00;LIVE;FIRST_HALF;1706101764;-1;S8dvv9zS;Oued Sly;txkthMBe;JSM Tiaret;2.0;2.9;3.8;2.75;1.91;4.5;;;;;1.08;6.5;1.45;2.55;2.55;1.45;5.5;1.11;11.0;1.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.4;12.0;41.0;5.0;4.0;8.0;26.0;13.0;6.5;5.5;7.5;15.0;5.0;5.0;11.0;7.5;7.5;15.0;15.0;15.0;34.0;;;;;;;;;;;;;2.2;1.6;;;0.2533954906327425;0.2659698066732488;0.2946906841633728;0.2942767962421516;0.29469068416337285;0.28222926347398014;0.28696994085290867
Algeria;Ligue 2;18_MJijSTCe;6eSlJahM;pdV4FVtl;fJXCCJc5;1706101200;2024-01-24;13:00;2024-01-24;13:00;2024-01-24;10:00;LIVE;FIRST_HALF;1706101688;;dhMQsMOh;Olympique Akbou;jcEpyIYq;Chelghoum;1.29;4.6;10.0;1.83;2.3;8.0;;;;;1.02;10.0;1.25;3.6;1.85;1.85;3.3;1.29;7.0;1.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.91;15.0;81.0;3.75;6.5;15.0;20.0;20.0;14.0;9.0;15.0;41.0;5.0;7.5;23.0;5.0;6.5;20.0;7.0;10.0;26.0;;;;;;;;;;;;;2.25;1.57;;;0.67774766413578;0.8087563219990221;0.8836351092093799;0.8913790778670403;0.8836351092093799;0.861261561417048;0.8636831536050379
Algeria;Ligue 2;18_MJijSTCe;6eSlJahM;pdV4FVtl;21YFkjio;1706101200;2024-01-24;13:00;2024-01-24;13:00;2024-01-24;10:00;SCHEDULED;SCHEDULED;;-1;vDDDxmes;Guir Abadla;4pYv75FD;Kolea;3.0;2.8;2.38;3.75;1.91;3.1;;;;;1.07;7.0;1.44;2.6;2.4;1.5;4.8;1.14;10.0;1.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;13.0;26.0;6.5;4.0;5.5;34.0;12.0;4.0;6.0;5.5;8.5;6.5;5.0;8.0;12.0;9.5;13.0;31.0;23.0;36.0;;;;;;;;;;;;;2.0;1.73;;;0.094757077628734;0.09895703060183333;0.10990605779727426;0.10965949937473651;0.10990605779727423;0.10502476911478047;0.10696142598901892
Algeria;Ligue 2;18_MJijSTCe;6eSlJahM;pdV4FVtl;4QhudhEH;1706101200;2024-01-24;13:00;2024-01-24;13:00;2024-01-24;10:00;LIVE;FIRST_HALF;1706101414;;OSn5oNaJ;GC Mascara;tndCGi0G;El Khemis;1.25;4.6;10.5;1.8;2.3;9.0;;;;;1.02;10.0;1.29;3.3;1.91;1.75;3.6;1.25;7.5;1.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.91;18.0;91.0;3.75;6.5;15.0;21.0;21.0;15.0;9.0;17.0;46.0;4.5;8.0;26.0;4.5;7.0;21.0;6.5;10.0;31.0;;;;;;;;;;;;;2.4;1.5;;;0.7016199627019141;0.8291352595267742;0.9225202659827918;0.9342893011925938;0.9225202659827919;0.8966964424596288;0.8972279023748224
Algeria;Ligue 2;18_MJijSTCe;6eSlJahM;pdV4FVtl;biv4EuTh;1706101200;2024-01-24;13:00;2024-01-24;13:00;2024-01-24;10:00;LIVE;FIRST_HALF;1706101746;-1;6uCmOm6i;Eulma;21SPlgRt;MSP Batna;4.2;3.0;1.85;5.0;1.91;2.6;;;;;1.07;7.0;1.44;2.6;2.4;1.5;4.8;1.14;10.0;1.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.5;14.0;23.0;9.0;4.2;4.5;41.0;13.0;3.1;6.0;5.0;6.5;8.0;5.5;7.5;17.0;12.0;15.0;51.0;36.0;51.0;;;;;;;;;;;;;2.2;1.6;;;0.3180516677265029;0.34064369969813457;0.3787852722512075;0.37887224375866546;0.3787852722512075;0.3629463187573605;0.36851654074113976
Algeria;Ligue 2;18_MJijSTCe;6eSlJahM;pdV4FVtl;AkCscvbI;1706101200;2024-01-24;13:00;2024-01-24;13:00;2024-01-24;10:00;LIVE;FIRST_HALF;1706101332;;SKsVr3nc;CA Batna;fRlIzL2j;Ghozlane;1.22;4.75;11.0;1.73;2.3;9.5;;;;;1.03;9.0;1.3;3.2;2.0;1.73;3.8;1.22;7.5;1.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.83;20.0;126.0;3.6;6.5;18.0;23.0;21.0;17.0;8.5;18.0;56.0;4.5;8.5;31.0;4.5;7.5;26.0;6.0;10.0;36.0;;;;;;;;;;;;;2.6;1.44;;;0.7148755743507581;0.8539060109646658;0.957320465504586;0.9725127972346314;0.9573204655045859;0.9308631877732654;0.929152774882607
Algeria;Ligue 2;18_MJijSTCe;6eSlJahM;pdV4FVtl;QwtdG1bt;1706101200;2024-01-24;13:00;2024-01-24;13:00;2024-01-24;10:00;LIVE;FIRST_HALF;1706101173;;n1hTsS32;Bordj Menail;fuiBnaHf;Mlila;1.47;3.75;6.5;2.1;2.1;6.5;;;;;1.05;8.0;1.36;2.88;2.2;1.6;4.0;1.2;8.0;1.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.3;15.0;61.0;4.0;5.0;13.0;21.0;15.0;11.0;7.0;12.0;26.0;4.5;6.5;18.0;5.5;7.0;18.0;8.5;11.0;26.0;;;;;;;;;;;;;2.25;1.57;;;0.5264014171077479;0.6167531063114708;0.6789125245613868;0.6829170040053044;0.6789125245613868;0.6575711678052394;0.6623457435497637
Algeria;Ligue 2;18_MJijSTCe;6eSlJahM;pdV4FVtl;A3gycYbB;1706101200;2024-01-24;13:00;2024-01-24;13:00;2024-01-24;10:00;LIVE;FIRST_HALF;1706101406;;SdyEjp6g;ASM Oran;j9T7TM2E;Mostaganem;2.88;2.75;2.55;3.6;1.83;3.5;;;;;1.11;5.5;1.57;2.25;2.88;1.36;6.5;1.08;12.0;1.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.5;13.0;34.0;6.0;3.6;6.0;36.0;13.0;4.5;5.0;5.5;9.5;5.5;5.0;9.5;10.0;10.0;15.0;26.0;26.0;51.0;;;;;;;;;;;;;2.25;1.57;;;0.049778173768954374;0.05049365860507686;0.055695285497920154;0.05548132367408477;0.05569528549792007;0.05327865551574031;0.054298991286295416
Algeria;Ligue 2;18_MJijSTCe;6eSlJahM;pdV4FVtl;ltBodbDO;1706101200;2024-01-24;13:00;2024-01-24;13:00;2024-01-24;10:00;LIVE;FIRST_HALF;1706101460;;OQubDJ3q;Annaba;h0AHNRz4;Khroub;2.38;2.88;3.0;3.2;1.83;3.75;;;;;1.08;6.5;1.5;2.4;2.6;1.44;5.5;1.11;11.0;1.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;13.0;36.0;5.5;3.75;6.5;26.0;13.0;5.5;5.5;6.5;11.0;5.5;5.0;10.0;9.0;8.0;14.0;21.0;20.0;36.0;;;;;;;;;;;;;2.1;1.65;;;0.09751588651623376;0.10380015075930844;0.11425527798915007;0.11406649157131575;0.11425527798915011;0.10966256633253552;0.11146593269344433
